time,open,high,low,close,ema12,ema26
2026.08.27 21:00,4606.44,4611.21,4600.87,4610.32,4602.3837830647,4606.5340683326
2026.08.27 22:00,4610.48,4618.03,4604.25,4609.17,4603.4278164394,4606.7293225302
2026.08.28 01:00,4597.75,4610.65,4594.97,4610.60,4604.5312292948,4607.0160393798
2026.08.28 02:00,4610.46,4611.29,4594.02,4594.33,4602.9618094033,4606.0763327591
2026.08.28 03:00,4594.37,4602.49,4585.58,4588.66,4600.7615310336,4604.7862340362
2026.08.28 04:00,4588.74,4602.10,4575.22,4575.79,4596.9197570284,4602.6383648483
2026.08.28 05:00,4575.83,4589.60,4574.91,4586.27,4595.2813328702,4601.4258933781
2026.08.28 06:00,4586.25,4590.04,4578.46,4579.84,4592.9057431979,4599.8269383130
2026.08.28 07:00,4579.87,4585.31,4577.87,4584.27,4591.5771673213,4598.6745725121
2026.08.28 08:00,4584.30,4586.20,4571.41,4573.24,4588.7560646565,4596.7905301038
2026.08.28 09:00,4573.23,4613.18,4572.34,4612.53,4592.4135931708,4597.9564167628
2026.08.28 10:00,4612.43,4614.27,4596.60,4611.72,4595.3838096061,4598.9759414470
2026.08.28 11:00,4611.73,4614.49,4600.86,4602.80,4596.5247619744,4599.2592050435
2026.08.28 12:00,4602.60,4607.31,4600.34,4605.10,4597.8440293629,4599.6918565218
2026.08.28 13:00,4605.10,4609.82,4597.53,4600.15,4598.1987940763,4599.7257930757
2026.08.28 14:00,4600.15,4601.32,4591.26,4593.24,4597.4359026800,4599.2453639590
2026.08.28 15:00,4593.20,4603.69,4588.97,4601.61,4598.0780714984,4599.4205221843
2026.08.28 16:00,4601.55,4627.23,4593.64,4604.67,4599.0922143448,4599.8093723928
2026.08.28 17:00,4604.67,4631.13,4529.61,4576.63,4595.6364890610,4598.0923818452
2026.08.28 18:00,4576.63,4582.85,4523.83,4524.43,4584.6816445901,4592.6359091159
2026.08.28 19:00,4524.44,4529.35,4463.89,4479.31,4568.4706223455,4584.2413973296
2026.08.28 20:00,4479.32,4486.56,4460.30,4469.23,4553.2028342923,4575.7220345644
2026.08.28 21:00,4469.23,4471.56,4445.27,4456.80,4538.3716290166,4566.9129949671
2026.08.28 22:00,4456.90,4466.89,4452.74,4458.28,4526.0498399371,4558.8661064510
2026.08.31 01:00,4428.39,4465.94,4386.38,4461.33,4516.0929414852,4551.6412096768
2026.08.31 02:00,4461.27,4466.67,4435.85,4458.28,4507.1986427952,4544.7255645156
2026.08.31 03:00,4458.38,4472.11,4452.03,4456.21,4499.3542362113,4538.1688560329
2026.08.31 04:00,4456.49,4462.98,4435.84,4440.00,4490.2228152557,4530.8970889194
2026.08.31 05:00,4440.08,4441.32,4396.40,4422.70,4479.8346898318,4522.8824897402
2026.08.31 06:00,4422.81,4433.80,4419.73,4422.49,4471.0124298577,4515.4460090187
2026.08.31 07:00,4422.49,4424.88,4412.83,4424.45,4463.8489791103,4508.7055639062
2026.08.31 08:00,4424.39,4443.78,4419.07,4442.85,4460.6183669395,4503.8273739872
2026.08.31 09:00,4442.81,4443.09,4429.11,4439.29,4457.3370797180,4499.0468277659
2026.08.31 10:00,4439.26,4448.11,4435.00,4443.10,4455.1467597614,4494.9026183018
2026.08.31 11:00,4443.09,4449.44,4433.70,4435.56,4452.1334121058,4490.5068687980
2026.08.31 12:00,4435.81,4445.47,4435.52,4445.28,4451.0790410126,4487.1567303685
2026.08.31 13:00,4445.28,4455.51,4444.75,4453.83,4451.5022654722,4484.6880836745
2026.08.31 14:00,4453.83,4463.99,4452.42,4455.41,4452.1034553996,4482.5193367357
2026.08.31 15:00,4455.41,4460.89,4435.32,4435.69,4449.5783084150,4479.0504969775
2026.08.31 16:00,4435.74,4448.24,4415.55,4418.42,4444.7847225050,4474.5593490532
2026.08.31 17:00,4418.42,4436.60,4416.01,4431.62,4442.7593805812,4471.3786565308
2026.08.31 18:00,4431.60,4437.81,4424.48,4426.20,4440.2117835687,4468.0320893803
2026.08.31 19:00,4426.46,4440.27,4423.61,4433.24,4439.1392014812,4465.4548975744
2026.08.31 20:00,4433.22,4440.06,4428.75,4436.54,4438.7393243302,4463.3130533096
2026.08.31 21:00,4436.60,4436.82,4426.19,4430.88,4437.5301975102,4460.9106049163
2026.08.31 22:00,4430.88,4453.63,4429.16,4453.63,4440.0070902009,4460.3713008484
2026.09.01 01:00,4421.34,4455.64,4399.40,4446.79,4441.0506147854,4459.3652785634
2026.09.01 02:00,4446.95,4452.29,4441.73,4452.16,4442.7597509723,4458.8315542253
2026.09.01 03:00,4452.17,4461.33,4446.29,4453.57,4444.4228662073,4458.4418094679
2026.09.01 04:00,4453.67,4456.81,4436.21,4444.26,4444.3978098677,4457.3913050629
2026.09.01 05:00,4444.16,4449.12,4427.66,4442.96,4444.1766083496,4456.3223195027
2026.09.01 06:00,4442.93,4444.02,4431.61,4436.58,4443.0078993727,4454.8599254654
2026.09.01 07:00,4436.48,4437.66,4425.38,4426.53,4440.4728379308,4452.7614124680
2026.09.01 08:00,4426.47,4445.94,4423.83,4440.15,4440.4231705568,4451.8272337667
2026.09.01 09:00,4440.16,4440.50,4427.56,4429.56,4438.7519135481,4450.1778090432
2026.09.01 10:00,4429.60,4434.97,4412.07,4420.11,4435.8839268484,4447.9505639289
2026.09.01 11:00,4420.16,4420.16,4369.20,4370.63,4425.8448611794,4442.2231147490
2026.09.01 12:00,4370.58,4378.09,4364.45,4364.57,4416.4179594595,4436.4710321750
2026.09.01 13:00,4364.59,4385.88,4364.09,4378.03,4410.5121195426,4432.1420668287
2026.09.01 14:00,4378.09,4387.17,4371.90,4374.37,4404.9517934592,4427.8626544710
2026.09.01 15:00,4374.37,4376.00,4351.91,4356.17,4397.4469021577,4422.5520874731
2026.09.01 16:00,4356.18,4367.45,4326.02,4365.46,4392.5258402873,4418.3230439566
2026.09.01 17:00,4365.45,4375.51,4353.17,4360.39,4387.5818648585,4414.0317073672
2026.09.01 18:00,4360.42,4373.86,4355.14,4372.85,4385.3154241110,4410.9812105252
2026.09.01 19:00,4372.88,4374.73,4346.86,4351.33,4380.0868973247,4406.5626023382
2026.09.01 20:00,4351.33,4351.92,4340.88,4342.91,4374.3673746594,4401.8475947576
2026.09.01 21:00,4342.95,4344.53,4328.05,4331.68,4367.8000862503,4396.6499951459
2026.09.01 22:00,4331.66,4337.63,4322.40,4327.01,4361.5246883656,4391.4914769869
2026.09.02 01:00,4320.26,4333.91,4306.56,4329.17,4356.5470440017,4386.8750712842
2026.09.02 02:00,4329.08,4335.51,4322.72,4324.28,4351.5828833860,4382.2383993372
2026.09.02 03:00,4324.28,4334.37,4314.37,4315.56,4346.0409013266,4377.2992586456
2026.09.02 04:00,4315.35,4326.63,4287.82,4290.81,4337.5438395841,4370.8926468941
2026.09.02 05:00,4291.08,4314.65,4287.02,4302.81,4332.2001719558,4365.8494878649
2026.09.02 06:00,4302.76,4304.28,4282.40,4303.19,4327.7370685779,4361.2080443193
2026.09.02 07:00,4303.19,4307.78,4301.29,4307.24,4324.5836734121,4357.2104114068
2026.09.02 08:00,4307.20,4326.54,4303.46,4319.75,4323.8400313487,4354.4355661174
2026.09.02 09:00,4319.80,4329.26,4314.52,4321.61,4323.4969496028,4352.0040427013
2026.09.02 10:00,4321.67,4331.31,4319.09,4323.16,4323.4451112023,4349.8674469456
2026.09.02 11:00,4323.19,4331.56,4312.47,4312.83,4321.8120171712,4347.1239323571
2026.09.02 12:00,4312.80,4322.32,4304.78,4308.50,4319.7640145295,4344.2629003306
2026.09.02 13:00,4308.50,4312.22,4301.65,4309.24,4318.1449353711,4341.6686114172
2026.09.02 14:00,4309.21,4332.91,4307.47,4332.28,4320.3195606986,4340.9731587197
2026.09.02 15:00,4332.34,4344.38,4327.38,4331.25,4322.0011667450,4340.2529247404
2026.09.02 16:00,4331.27,4385.36,4330.48,4385.29,4331.7379103227,4343.5890043893
2026.09.02 17:00,4385.12,4397.55,4374.22,4376.91,4338.6874625807,4346.0572262864
2026.09.02 18:00,4376.91,4380.84,4364.45,4373.11,4343.9832375683,4348.0611354503
2026.09.02 19:00,4373.06,4374.76,4364.34,4368.20,4347.7088933270,4349.5529031948
2026.09.02 20:00,4368.17,4380.73,4364.56,4376.87,4352.1952174306,4351.5763918470
2026.09.02 21:00,4376.88,4379.57,4369.20,4374.05,4355.5574916720,4353.2411035620
2026.09.02 22:00,4374.05,4391.23,4371.61,4391.18,4361.0378775686,4356.0513921871
2026.09.03 01:00,4374.00,4392.83,4352.78,4384.52,4364.6505117888,4358.1601779510
2026.09.03 02:00,4384.62,4388.72,4381.00,4385.49,4367.8565868982,4360.1846092139
2026.09.03 03:00,4385.55,4397.67,4382.39,4395.36,4372.0878812216,4362.7901937166
2026.09.03 04:00,4395.36,4412.55,4387.15,4410.20,4377.9512841106,4366.3020312190
2026.09.03 05:00,4410.16,4420.33,4406.55,4420.23,4384.4557019397,4370.2966955732
2026.09.03 06:00,4420.24,4432.45,4419.24,4431.34,4391.6686708721,4374.8184218270
2026.09.03 07:00,4431.26,4438.65,4425.48,4437.26,4398.6827215071,4379.4437239139
2026.09.03 08:00,4437.24,4440.10,4422.19,4431.00,4403.6546105060,4383.2627073277
2026.09.03 09:00,4431.03,4436.17,4418.01,4420.50,4406.2462088897,4386.0210253034
2026.09.03 10:00,4420.45,4431.50,4418.92,4428.76,4409.7098690605,4389.1868752809
2026.09.03 11:00,4428.66,4443.56,4427.78,4434.89,4413.5837353589,4392.5722919268
2026.09.03 12:00,4434.94,4441.87,4425.50,4427.51,4415.7262376114,4395.1602703026
2026.09.03 13:00,4427.53,4429.80,4418.92,4427.17,4417.4868164404,4397.5313613913
2026.09.03 14:00,4427.18,4445.27,4424.95,4444.06,4421.5749985265,4400.9779272142
2026.09.03 15:00,4444.04,4495.07,4437.75,4493.40,4432.6249987532,4407.8240066798
2026.09.03 16:00,4493.37,4495.89,4456.54,4470.36,4438.4303835604,4412.4563024813
2026.09.03 17:00,4470.36,4485.26,4458.75,4485.26,4445.6349399357,4417.8491689641
2026.09.03 18:00,4485.26,4510.76,4484.13,4493.08,4452.9341799456,4423.4218231149
2026.09.03 19:00,4493.10,4495.48,4485.40,4486.16,4458.0458445694,4428.0690954768
2026.09.03 20:00,4486.27,4494.61,4483.16,4486.43,4462.4126377125,4432.3921254415
2026.09.03 21:00,4486.56,4489.67,4473.97,4475.14,4464.3706934491,4435.5586346680
2026.09.03 22:00,4475.12,4480.74,4472.59,4475.08,4466.0182790723,4438.4861432111
2026.09.04 01:00,4474.10,4478.54,4471.26,4474.45,4467.3154669073,4441.1501326029
2026.09.04 02:00,4474.19,4480.12,4471.50,4479.82,4469.2392412293,4444.0145672249
2026.09.04 03:00,4480.00,4487.02,4472.59,4486.28,4471.8608964248,4447.1453400231
2026.09.04 04:00,4486.32,4487.22,4466.96,4478.75,4472.9207585133,4449.4864259473
2026.09.04 05:00,4478.73,4482.52,4469.94,4477.33,4473.5991033574,4451.5489129142
2026.09.04 06:00,4477.36,4478.62,4466.89,4466.91,4472.5700105332,4452.6867712168
2026.09.04 07:00,4466.84,4474.82,4465.26,4473.70,4472.7438550665,4454.2433066822
2026.09.04 08:00,4473.68,4477.53,4466.73,4471.96,4472.6232619794,4455.5556543354
2026.09.04 09:00,4471.98,4473.29,4460.04,4463.00,4471.1427601364,4456.1070873476
2026.09.04 10:00,4462.94,4490.67,4461.47,4483.25,4473.0054124231,4458.1176734700
2026.09.04 11:00,4483.37,4486.42,4474.33,4477.68,4473.7245797426,4459.5667346944
2026.09.04 12:00,4477.63,4479.11,4463.73,4465.55,4472.4669520899,4460.0099395319
2026.09.04 13:00,4465.55,4476.49,4465.34,4472.81,4472.5197286915,4460.9580921592
2026.09.04 14:00,4472.78,4473.28,4465.07,4466.92,4471.6582319697,4461.3997149622
2026.09.04 15:00,4466.88,4475.51,4374.86,4393.61,4459.6508116667,4456.3782545946
2026.09.04 16:00,4393.71,4434.59,4365.34,4413.10,4452.4891483333,4453.1724579580
2026.09.04 17:00,4413.10,4442.20,4411.90,4427.40,4448.6292793590,4451.2633869981
2026.09.04 18:00,4427.40,4448.79,4422.61,4436.54,4446.7693902268,4450.1727657390
2026.09.04 19:00,4436.54,4443.36,4432.01,4436.32,4445.1617917304,4449.1466349435
2026.09.04 20:00,4436.26,4440.37,4415.57,4416.49,4440.7507468488,4446.7276249477
2026.09.04 21:00,4416.49,4426.67,4411.95,4423.95,4438.1660165644,4445.0403934701
2026.09.04 22:00,4423.95,4438.32,4422.46,4434.66,4437.6266294006,4444.2714754353
2026.09.07 01:00,4417.00,4434.92,4416.69,4429.20,4436.3302248774,4443.1550698475
2026.09.07 02:00,4429.28,4433.83,4420.99,4423.16,4434.3040364348,4441.6739535625
2026.09.07 03:00,4423.21,4429.47,4409.90,4412.46,4430.9434154448,4439.5099570023
2026.09.07 04:00,4412.43,4416.61,4389.50,4408.93,4427.5567361456,4437.2447750021
2026.09.07 05:00,4408.89,4418.92,4402.77,4408.68,4424.6526228924,4435.1288657427
2026.09.07 06:00,4408.72,4410.30,4401.16,4404.07,4421.4860655244,4432.8282090210
2026.09.07 07:00,4404.07,4407.08,4394.24,4397.86,4417.8512862129,4430.2379713158
2026.09.07 08:00,4397.86,4413.08,4393.02,4393.92,4414.1695498725,4427.5477512183
2026.09.07 09:00,4393.97,4399.81,4385.07,4392.67,4410.8619268152,4424.9642140910
2026.09.07 10:00,4392.72,4406.58,4391.65,4406.27,4410.1554765359,4423.5794574917
2026.09.07 11:00,4406.25,4423.81,4405.12,4410.89,4410.2684801458,4422.6394976775
2026.09.07 12:00,4410.89,4413.75,4403.53,4405.63,4409.5548678157,4421.3795348866
2026.09.07 13:00,4405.55,4406.17,4387.95,4391.54,4406.7833496902,4419.1691989690
2026.09.07 14:00,4391.51,4394.95,4381.03,4385.12,4403.4505266609,4416.6470360824
2026.09.07 15:00,4385.12,4397.96,4385.12,4396.68,4402.4089071746,4415.1679963726
2026.09.07 16:00,4396.62,4407.78,4395.26,4402.68,4402.4506137631,4414.2429596043
2026.09.07 17:00,4402.47,4419.51,4401.04,4415.91,4404.5212885688,4414.3664440780
2026.09.07 18:00,4415.90,4416.64,4408.77,4414.43,4406.0457057121,4414.3711519241
2026.09.07 19:00,4414.43,4417.24,4411.71,4414.33,4407.3202125256,4414.3681036334
2026.09.07 20:00,4414.42,4415.01,4407.03,4407.03,4407.2755644447,4413.8245404013
2026.09.07 21:00,4407.10,4409.04,4402.92,4406.13,4407.0993237609,4413.2545744457
2026.09.08 01:00,4403.84,4413.80,4381.88,4407.45,4407.1532739516,4412.8246059682
2026.09.08 02:00,4407.38,4427.86,4407.04,4422.75,4409.5527702667,4413.5598203409
2026.09.08 03:00,4423.00,4430.09,4414.83,4425.99,4412.0815748411,4414.4805743898
2026.09.08 04:00,4425.98,4440.67,4416.98,4437.01,4415.9167171732,4416.1494207313
2026.09.08 05:00,4437.02,4438.62,4421.09,4424.24,4417.1972222235,4416.7487228993
2026.09.08 06:00,4424.24,4440.11,4422.39,4437.65,4420.3438034199,4418.2969656475
2026.09.08 07:00,4437.70,4442.89,4431.48,4435.96,4422.7462952014,4419.6053385625
2026.09.08 08:00,4435.92,4437.58,4417.30,4419.09,4422.1837882474,4419.5671653357
2026.09.08 09:00,4419.16,4420.12,4398.09,4403.64,4419.3308977478,4418.3873753108
2026.09.08 10:00,4403.64,4409.40,4389.97,4392.27,4415.1676827096,4416.4527549174
2026.09.08 11:00,4392.58,4398.54,4387.79,4394.13,4411.9311161389,4414.7992175161
2026.09.08 12:00,4394.06,4405.57,4390.85,4402.90,4410.5417136560,4413.9177939964
2026.09.08 13:00,4402.92,4406.91,4393.64,4395.24,4408.1876038628,4412.5342537004
2026.09.08 14:00,4395.25,4407.90,4391.07,4406.35,4407.9048955762,4412.0761608337
2026.09.08 15:00,4406.35,4411.75,4385.30,4411.55,4408.4656808722,4412.0371859571
2026.09.08 16:00,4411.46,4413.19,4390.20,4395.52,4406.4740376611,4410.8136907010
2026.09.08 17:00,4395.52,4403.62,4388.98,4398.57,4405.2580318671,4409.9067506491
2026.09.08 18:00,4398.58,4409.26,4394.61,4394.70,4403.6337192721,4408.7803246751
2026.09.08 19:00,4394.68,4398.34,4380.43,4393.60,4402.0900701533,4407.6558561806
2026.09.08 20:00,4393.62,4403.78,4385.13,4389.90,4400.2146747451,4406.3406075747
2026.09.08 21:00,4389.93,4390.30,4358.16,4375.57,4396.4231863228,4404.0613033099
2026.09.08 22:00,4375.52,4377.22,4356.74,4359.38,4390.7242345808,4400.7515771388
2026.09.09 01:00,4352.19,4358.48,4340.63,4353.93,4385.0635831069,4397.2833121655
2026.09.09 02:00,4353.97,4359.80,4349.01,4349.79,4379.6368780135,4393.7652890422
2026.09.09 03:00,4349.80,4365.47,4341.09,4364.62,4377.3265890883,4391.6063787427
2026.09.09 04:00,4364.62,4378.04,4353.97,4373.54,4376.7440369209,4390.2681284655
2026.09.09 05:00,4373.51,4384.44,4367.10,4382.33,4377.6034158562,4389.6801189495
2026.09.09 06:00,4382.35,4382.90,4375.04,4375.06,4377.2121211091,4388.5971471755
2026.09.09 07:00,4375.06,4382.47,4370.52,4381.45,4377.8641024769,4388.0677288662
2026.09.09 08:00,4381.43,4400.94,4380.33,4398.72,4381.0727020958,4388.8567859872
2026.09.09 09:00,4398.68,4406.02,4395.13,4400.48,4384.0584402349,4389.7177648030
2026.09.09 10:00,4400.48,4412.75,4399.17,4409.07,4387.9063725065,4391.1512637065
2026.09.09 11:00,4409.07,4411.90,4398.93,4400.66,4389.8684690439,4391.8556145430
2026.09.09 12:00,4400.66,4402.27,4388.47,4390.61,4389.9825507295,4391.7633467991
2026.09.09 13:00,4390.61,4403.04,4386.10,4399.56,4391.4560044634,4392.3408766658
2026.09.09 14:00,4399.56,4415.24,4399.56,4407.22,4393.8812345460,4393.4430339498
2026.09.09 15:00,4407.33,4409.38,4390.73,4400.05,4394.8302753851,4393.9324388424
2026.09.09 16:00,4400.05,4434.07,4398.53,4414.95,4397.9256176335,4395.4892952245
2026.09.09 17:00,4414.75,4428.62,4409.74,4418.71,4401.1232149207,4397.2093474301
2026.09.09 18:00,4418.71,4432.00,4375.00,4398.44,4400.7104126252,4397.3005068797
2026.09.09 19:00,4398.48,4410.37,4391.42,4409.41,4402.0488106828,4398.1975063701
2026.09.09 20:00,4409.50,4420.48,4408.79,4415.98,4404.1920705778,4399.5147281205
2026.09.09 21:00,4416.04,4421.61,4401.62,4403.15,4404.0317520274,4399.7840075189
2026.09.09 22:00,4403.25,4404.87,4395.66,4399.15,4403.2807132539,4399.7370439990
2026.09.10 01:00,4401.60,4406.11,4397.53,4399.45,4402.6913727533,4399.7157814806
2026.09.10 02:00,4399.44,4402.94,4393.01,4394.13,4401.3742384836,4399.3020198894
2026.09.10 03:00,4394.13,4404.70,4389.61,4400.94,4401.3074325630,4399.4233517495
2026.09.10 04:00,4400.94,4418.97,4400.14,4412.06,4402.9616737072,4400.3593997680
2026.09.10 05:00,4412.15,4420.75,4407.90,4419.31,4405.4768008291,4401.7631479334
2026.09.10 06:00,4419.22,4421.08,4406.75,4409.01,4406.0203699324,4402.2999517901
2026.09.10 07:00,4409.01,4415.47,4405.47,4408.38,4406.3833899428,4402.7503257316
2026.09.10 08:00,4408.35,4431.26,4408.05,4431.06,4410.1797914900,4404.8473386404
2026.09.10 09:00,4430.97,4434.62,4410.85,4425.19,4412.4890543377,4406.3542024448
2026.09.10 10:00,4425.19,4425.35,4404.00,4411.78,4412.3799690550,4406.7561133748
2026.09.10 11:00,4411.79,4412.83,4392.43,4394.83,4409.6799738158,4405.8726975693
2026.09.10 12:00,4394.83,4396.89,4388.35,4394.01,4407.2692086133,4404.9939792308
2026.09.10 13:00,4394.01,4400.20,4374.93,4378.87,4402.9000995959,4403.0588696582
2026.09.10 14:00,4378.82,4390.69,4373.40,4374.52,4398.5339304273,4400.9448793131
2026.09.10 15:00,4374.52,4377.75,4323.99,4340.21,4389.5610180539,4396.4459993640
2026.09.10 16:00,4340.07,4375.82,4339.42,4365.58,4385.8716306610,4394.1596290407
2026.09.10 17:00,4365.63,4376.27,4353.85,4358.08,4381.5959951747,4391.4870639266
2026.09.10 18:00,4358.09,4372.13,4352.58,4365.82,4379.1689189939,4389.5857999320
2026.09.10 19:00,4365.95,4369.92,4353.99,4363.99,4376.8337006872,4387.6898147519
2026.09.10 20:00,4363.99,4368.06,4351.10,4352.63,4373.1100544276,4385.0927914369
2026.09.10 21:00,4352.75,4356.16,4329.73,4332.90,4366.9238922080,4381.2266587379
2026.09.10 22:00,4332.76,4332.88,4313.68,4324.32,4360.3694472529,4377.0113506832
2026.09.11 01:00,4311.47,4324.54,4285.91,4318.57,4353.9387630602,4372.6823617437
2026.09.11 02:00,4318.57,4320.46,4310.87,4315.10,4347.9635687432,4368.4170016146
2026.09.11 03:00,4315.18,4333.78,4312.54,4332.04,4345.5137889366,4365.7224089024
2026.09.11 04:00,4332.04,4340.42,4320.84,4329.32,4343.0224367925,4363.0259341689
2026.09.11 05:00,4329.32,4334.53,4315.86,4322.73,4339.9005234398,4360.0410501564
2026.09.11 06:00,4322.73,4326.47,4300.64,4303.80,4334.3465967567,4355.8750464411
2026.09.11 07:00,4303.80,4335.29,4301.86,4331.77,4333.9501972557,4354.0894874454
2026.09.11 08:00,4331.77,4352.02,4328.18,4346.03,4335.8086284471,4353.4924883754
2026.09.11 09:00,4346.03,4361.01,4345.74,4353.15,4338.4765317630,4353.4671188661
2026.09.11 10:00,4353.19,4356.18,4340.50,4344.91,4339.4662961071,4352.8332582094
2026.09.11 11:00,4344.91,4357.49,4342.13,4346.99,4340.6237890137,4352.4004242679
2026.09.11 12:00,4347.02,4353.97,4340.77,4346.31,4341.4985907039,4351.9492817296
2026.09.11 13:00,4346.31,4349.92,4336.64,4337.47,4340.8788075187,4350.8767423422
2026.09.11 14:00,4337.53,4342.55,4330.06,4333.27,4339.7082217466,4349.5725392057
2026.09.11 15:00,4333.29,4390.13,4289.57,4388.38,4347.1961876317,4352.4471659312
2026.09.11 16:00,4388.18,4402.45,4380.39,4401.55,4355.5583126115,4356.0844128993
2026.09.11 17:00,4401.55,4402.37,4364.65,4370.76,4357.8970337482,4357.1714934253
2026.09.11 18:00,4370.56,4377.14,4359.16,4367.10,4359.3128747100,4357.9069383567
2026.09.11 19:00,4367.10,4372.67,4351.93,4361.70,4359.6801247546,4358.1879058859
2026.09.11 20:00,4361.70,4370.46,4357.82,4358.20,4359.4524132539,4358.1888017462
2026.09.11 21:00,4358.24,4360.12,4343.99,4346.95,4357.5289650610,4357.3562979131
2026.09.11 22:00,4346.98,4353.76,4342.64,4348.46,4356.1337396670,4356.6973128825
2026.09.14 01:00,4328.26,4342.37,4305.91,4337.83,4353.3177797182,4355.2997341505
2026.09.14 02:00,4337.83,4342.39,4331.72,4332.69,4350.1442751462,4353.6249390282
2026.09.14 03:00,4332.68,4347.44,4329.78,4338.49,4348.3513097391,4352.5038324335
2026.09.14 04:00,4338.49,4355.18,4326.08,4353.19,4349.0957236254,4352.5546596607
2026.09.14 05:00,4353.01,4355.27,4330.22,4330.80,4346.2809969138,4350.9432033895
2026.09.14 06:00,4330.80,4336.36,4327.06,4330.29,4343.8208435424,4349.4133364718
2026.09.14 07:00,4330.29,4331.64,4321.87,4329.41,4341.6037906897,4347.9316078442
2026.09.14 08:00,4329.42,4337.39,4323.22,4337.36,4340.9508998144,4347.1485257817
2026.09.14 09:00,4337.35,4338.74,4320.60,4322.13,4338.0553767660,4345.2953016497
2026.09.14 10:00,4322.14,4324.22,4307.85,4310.83,4333.8668572636,4342.7423163423
2026.09.14 11:00,4310.87,4318.26,4303.23,4306.55,4329.6642638384,4340.0614040207
2026.09.14 12:00,4306.56,4311.67,4278.13,4285.46,4322.8636078633,4336.0168555747
2026.09.14 13:00,4285.48,4296.57,4278.14,4294.62,4318.5184374228,4332.9504218284
2026.09.14 14:00,4294.69,4296.89,4284.14,4286.99,4313.6679085885,4329.5459461374
2026.09.14 15:00,4286.99,4297.70,4265.76,4270.96,4307.0974611133,4325.2062464236
2026.09.14 16:00,4271.00,4281.18,4253.48,4272.50,4301.7747747882,4321.3020800218
2026.09.14 17:00,4272.56,4282.97,4263.92,4279.49,4298.3463478977,4318.2048889091
2026.09.14 18:00,4279.46,4298.32,4272.53,4288.23,4296.7899866827,4315.9845267677
2026.09.14 19:00,4288.26,4317.79,4286.24,4315.76,4299.7084502700,4315.9678951552
2026.09.14 20:00,4315.80,4316.49,4307.75,4311.05,4301.4533040746,4315.6036066252
2026.09.14 21:00,4311.08,4315.83,4304.60,4307.39,4302.3666419093,4314.9951913197
2026.09.14 22:00,4307.40,4307.91,4282.75,4283.53,4299.4686970001,4312.6644364071
2026.09.15 01:00,4294.14,4301.27,4284.04,4295.29,4298.8258205386,4311.3774411177
2026.09.15 02:00,4295.30,4297.38,4286.82,4288.20,4297.1910789173,4309.6605936275
2026.09.15 03:00,4288.20,4296.65,4283.08,4292.91,4296.5324513915,4308.4198089143
2026.09.15 04:00,4292.87,4306.61,4287.89,4304.47,4297.7536127159,4308.1272304762
2026.09.15 05:00,4304.86,4317.33,4304.51,4314.12,4300.2715184519,4308.5711393298
2026.09.15 06:00,4314.12,4314.51,4303.17,4303.43,4300.7574386901,4308.1903141943
2026.09.15 07:00,4303.26,4309.66,4300.56,4304.66,4301.3578327378,4307.9288094392
2026.09.15 08:00,4304.66,4307.47,4289.06,4290.97,4299.7597046243,4306.6726013326
2026.09.15 09:00,4290.97,4295.31,4285.91,4293.41,4298.7828269898,4305.6901864190
2026.09.15 10:00,4293.30,4295.38,4276.18,4280.60,4295.9854689913,4303.8316540917
2026.09.15 11:00,4280.60,4280.74,4261.21,4262.42,4290.8215506850,4300.7641241590
2026.09.15 12:00,4262.40,4272.17,4261.36,4268.26,4287.3505428873,4298.3564112583
2026.09.15 13:00,4268.32,4283.86,4268.26,4281.47,4286.4458439816,4297.1055659799
2026.09.15 14:00,4281.41,4286.74,4278.66,4284.61,4286.1634064459,4296.1799684999
2026.09.15 15:00,4284.67,4295.82,4271.32,4290.24,4286.7905746850,4295.7399708333
2026.09.15 16:00,4290.22,4298.29,4283.57,4294.74,4288.0135631950,4295.6658989197
2026.09.15 17:00,4294.75,4300.46,4273.69,4277.06,4286.3283996266,4294.2876841849
2026.09.15 18:00,4276.81,4294.69,4276.53,4289.32,4286.7886458379,4293.9197075786
2026.09.15 19:00,4289.30,4298.34,4285.51,4295.55,4288.1365464782,4294.0404699802
2026.09.15 20:00,4295.53,4299.14,4290.27,4294.94,4289.1832316354,4294.1071018335
2026.09.15 21:00,4294.96,4310.37,4292.90,4308.60,4292.1704267684,4295.1806498458
2026.09.15 22:00,4308.63,4310.64,4294.21,4297.81,4293.0380534194,4295.3754165239
2026.09.16 01:00,4270.10,4299.05,4269.99,4288.85,4292.3937375087,4294.8920523370
2026.09.16 02:00,4288.76,4289.33,4281.01,4283.38,4291.0070086612,4294.0393077194
2026.09.16 03:00,4283.46,4286.10,4275.37,4277.22,4288.8859304057,4292.7934330735
2026.09.16 04:00,4277.22,4293.51,4276.56,4282.39,4287.8865564971,4292.0228084014
2026.09.16 05:00,4282.39,4323.26,4281.83,4321.61,4293.0747785745,4294.2144522235
2026.09.16 06:00,4321.51,4340.88,4321.36,4326.91,4298.2801972553,4296.6363446514
2026.09.16 07:00,4326.87,4328.43,4320.45,4321.81,4301.9001669083,4298.5010598624
2026.09.16 08:00,4321.72,4333.62,4320.65,4326.42,4305.6724489224,4300.5691295023
2026.09.16 09:00,4326.42,4333.12,4321.41,4332.90,4309.8613029344,4302.9640087984
2026.09.16 10:00,4332.90,4339.05,4328.37,4329.20,4312.8364870983,4304.9074155541
